Time (days),Final Effluent COD - Total,Final Effluent BOD - Total Carbonaceous,Final Effluent N - Total Kjeldahl Nitrogen,Final Effluent P - Total P,Final Effluent pH,Final Effluent Total suspended solids,Final Effluent Volatile suspended solids,Final Effluent Gas - Dissolved oxygen,Final Effluent P - Soluble phosphate,Final Effluent N - Ammonia,Final Effluent N - Nitrate,Final Effluent N - Nitrite,Final Effluent Alkalinity,Final Effluent Flow,PST x3 COD - Total,PST x3 BOD - Total Carbonaceous,PST x3 N - Total Kjeldahl Nitrogen,PST x3 P - Total P,PST x3 pH,PST x3 Total suspended solids,PST x3 Volatile suspended solids,PST x3 Element HRT,PST x3 Gas - Dissolved oxygen,PST x3 P - Soluble phosphate,PST x3 N - Ammonia,PST x3 N - Nitrate,PST x3 N - Nitrite,PST x3 Alkalinity,PST x3 Flow,ML Recycle COD - Total,ML Recycle BOD - Total Carbonaceous,ML Recycle N - Total Kjeldahl Nitrogen,ML Recycle N - Total Kjeldahl Nitrogen (U),ML Recycle P - Total P,ML Recycle pH,ML Recycle Total suspended solids,ML Recycle Volatile suspended solids,ML Recycle Gas - Dissolved oxygen,ML Recycle P - Soluble phosphate,ML Recycle N - Ammonia,ML Recycle N - Ammonia (U),ML Recycle N - Nitrate,ML Recycle N - Nitrite,ML Recycle Alkalinity,ML Recycle Flow,ML Recycle Flow (S),FST x5 COD - Total,FST x5 BOD - Total Carbonaceous,FST x5 N - Total Kjeldahl Nitrogen,FST x5 P - Total P,FST x5 pH,FST x5 Total suspended solids,FST x5 Total suspended solids (U),FST x5 Volatile suspended solids,FST x5 Element HRT,FST x5 Gas - Dissolved oxygen,FST x5 P - Soluble phosphate,FST x5 N - Ammonia,FST x5 N - Nitrate,FST x5 N - Nitrite,FST x5 Alkalinity,FST x5 Flow,AERZ4 x2 (45) COD - Total,AERZ4 x2 (45) BOD - Total Carbonaceous,AERZ4 x2 (45) N - Total Kjeldahl Nitrogen,AERZ4 x2 (45) P - Total P,AERZ4 x2 (45) pH,AERZ4 x2 (45) Total suspended solids,AERZ4 x2 (45) Volatile suspended solids,AERZ4 x2 (45) Element HRT,AERZ4 x2 (45) Gas - Dissolved oxygen,AERZ4 x2 (45) P - Soluble phosphate,AERZ4 x2 (45) N - Ammonia,AERZ4 x2 (45) N - Nitrate,AERZ4 x2 (45) N - Nitrite,AERZ4 x2 (45) Alkalinity,AERZ4 x2 (45) Flow,AXZ1 x2 COD - Total,AXZ1 x2 BOD - Total Carbonaceous,AXZ1 x2 N - Total Kjeldahl Nitrogen,AXZ1 x2 P - Total P,AXZ1 x2 pH,AXZ1 x2 Total suspended solids,AXZ1 x2 Volatile suspended solids,AXZ1 x2 Element HRT,AXZ1 x2 Gas - Dissolved oxygen,AXZ1 x2 P - Soluble phosphate,AXZ1 x2 N - Ammonia,AXZ1 x2 N - Nitrate,AXZ1 x2 N - Nitrite,AXZ1 x2 Alkalinity,AXZ1 x2 Flow
42128.917,38.331956,5.49525,11.425457,3.910187,7.527825,9.772605,7.470691,0.000003,3.501812,9.69069,0.073387,3.425886,5.116486,61479,195.51477,95.916232,24.902118,4.901432,7.317387,61.724178,51.816395,3.192729,0.09908,4.047753,20.044303,0.018187,0.235975,6.199802,65379,1290.5733,490.75722,86.181214,86.181214,48.474408,7.524509,1113.3267,856.50388,1.000427,3.38821,9.575301,9.575301,0.311131,3.703496,5.11512,119379,54000,38.331956,5.49525,11.425457,3.910187,7.527825,9.772605,2363.5049,7.470691,4.227262,0.000003,3.501812,9.69069,0.073387,3.425886,5.116486,61479,1299.6624,496.40862,87.784223,48.402272,7.580512,1114.2143,861.2501,0.184382,2.000724,4.651544,11.476164,0.194749,2.203629,5.376265,173379,1316.5045,508.33951,89.721337,48.205853,7.445059,1110.3229,857.43794,0.20127,0.002364,4.402469,13.943195,0.005135,0.249602,5.710057,173379
42128.958,38.197345,5.453584,11.478176,3.898188,7.528887,9.633729,7.371244,0.000003,3.497255,9.745687,0.071055,3.457138,5.117787,59729,186.97768,91.648639,23.210493,4.71584,7.317681,59.600474,49.59454,3.280264,0.099951,3.911103,18.763275,0.018278,0.237883,6.201811,63629,1292.0429,491.43338,85.859712,85.859712,48.356911,7.525328,1115.5495,858.04802,1.000691,3.158569,9.033509,9.033509,0.315092,3.727149,5.114796,117629,54000,38.197345,5.453584,11.478176,3.898188,7.528887,9.633729,2346.6112,7.371244,4.292309,0.000003,3.497255,9.745687,0.071055,3.457138,5.117787,59729,1302.2253,497.43378,87.42757,48.348628,7.580456,1117.6132,863.59864,0.186262,1.999993,4.415104,10.81895,0.198355,2.223854,5.37287,171629,1320.5473,509.55919,89.417184,48.284718,7.447905,1116.276,861.89893,0.203322,0.002384,4.255947,13.223936,0.005263,0.26536,5.705824,171629
42129,37.855933,5.381261,11.471596,3.840942,7.530627,9.445428,7.230944,0.000003,3.448821,9.748149,0.068463,3.46392,5.123866,58429,180.80923,88.558158,21.911407,4.572046,7.318058,58.103797,47.99737,3.348462,0.101236,3.806426,17.783294,0.018571,0.241368,6.204415,62329,1295.8292,492.84378,85.529495,85.529495,48.375322,7.525713,1120.1755,861.19487,1.000824,2.905444,8.327844,8.327844,0.321014,3.756149,5.108249,116329,54000,37.855933,5.381261,11.471596,3.840942,7.530627,9.445428,2325.9305,7.230944,4.34194,0.000003,3.448821,9.748149,0.068463,3.46392,5.123866,58429,1305.7428,498.67483,87.067064,48.386873,7.580453,1122.173,866.60272,0.187684,2.000808,4.161938,10.083935,0.202419,2.243504,5.365708,170329,1320.2926,509.11878,88.913711,48.253598,7.450761,1118.3004,863.09,0.204874,0.002408,4.093626,12.563974,0.00544,0.286804,5.70179,170329
42129.042,36.674601,5.008503,11.344529,3.73199,7.53627,8.59462,6.579472,0.000002,3.375221,9.679593,0.065457,3.459,5.130716,48679,174.0511,85.084702,21.257725,4.60149,7.319718,56.370126,46.286349,3.967032,0.107761,3.850253,17.337004,0.020051,0.259158,6.217156,52579,1298.61,493.56884,85.050911,85.050911,48.439731,7.524917,1124.7007,863.75752,1.000878,2.547914,7.460408,7.460408,0.339152,3.91338,5.077912,106579,54000,36.674601,5.008503,11.344529,3.73199,7.53627,8.59462,2226.2696,6.579472,4.754234,0.000002,3.375221,9.679593,0.065457,3.459,5.130716,48679,1318.132,502.9718,87.195684,48.845688,7.580085,1135.3724,875.76937,0.19908,1.994515,3.836724,9.211207,0.217999,2.37711,5.334506,160579,1357.4353,521.96696,90.75642,49.827427,7.465454,1156.2766,891.45716,0.217314,0.002413,3.916912,11.720671,0.005859,0.347652,5.667663,160579
42129.083,35.279033,4.558136,11.142588,3.603837,7.543192,7.584307,5.80379,0.000002,3.288504,9.549864,0.062716,3.454062,5.136045,40729,167.42749,81.623926,21.190458,4.719629,7.322166,54.785081,44.637575,4.670548,0.117398,3.970906,17.359913,0.02254,0.288244,6.235471,44629,1322.206,501.83816,85.780062,85.780062,49.382421,7.52252,1148.4625,880.53791,0.998531,2.119058,6.449641,6.449641,0.36822,4.161821,5.023087,98629,54000,35.279033,4.558136,11.142588,3.603837,7.543192,7.584307,2089.4774,5.80379,5.153227,0.000002,3.288504,9.549864,0.062716,3.454062,5.136045,40729,1349.4648,514.01743,88.483478,50.150469,7.579986,1166.4159,897.90711,0.209449,1.99728,3.395332,8.22228,0.240287,2.561864,5.281474,152629,1369.3737,525.03834,91.220692,50.599365,7.481751,1172.1309,902.2531,0.228633,0.00248,3.664428,10.950631,0.006741,0.489015,5.624473,152629
42129.125,33.831288,4.077759,10.90505,3.473294,7.552403,6.514893,4.98218,0.000001,3.201654,9.389989,0.060326,3.453441,5.138989,31979,162.07463,78.730374,21.561862,4.945201,7.325525,53.789769,43.356716,5.803265,0.13092,4.183948,17.747857,0.026357,0.331628,6.260286,35879,1345.579,509.61791,86.537732,86.537732,50.450874,7.519801,1172.9845,897.26434,1.002292,1.575266,5.398531,5.398531,0.405943,4.464701,4.952005,89879,54000,33.831288,4.077759,10.90505,3.473294,7.552403,6.514893,1953.6382,4.98218,5.677665,0.000001,3.201654,9.389989,0.060326,3.453441,5.138989,31979,1366.7,519.34741,89.033089,51.064499,7.580588,1185.8618,910.54976,0.222187,1.999719,2.837075,7.273653,0.264201,2.752985,5.221635,143879,1391.8636,531.67991,92.330215,51.904058,7.499724,1198.3566,920.36968,0.242537,0.002587,3.323538,10.078077,0.008033,0.696514,5.561095,143879
42129.167,32.53181,3.64114,10.667447,3.352019,7.563347,5.549761,4.240637,0.000001,3.11978,9.223259,0.058398,3.458048,5.139816,24929,159.66876,77.256173,22.184802,5.295675,7.329549,53.532915,42.875051,7.212649,0.147485,4.498547,18.354308,0.031394,0.387096,6.289812,28829,1362.6931,514.74053,87.014832,87.014832,51.397345,7.517136,1192.5413,909.77985,1.004715,0.984885,4.41626,4.41626,0.444414,4.741425,4.879142,82829,54000,32.53181,3.64114,10.667447,3.352019,7.563347,5.549761,1824.8209,4.240637,6.184799,0.000001,3.11978,9.223259,0.058398,3.458048,5.139816,24929,1384.3794,524.51376,89.65628,52.113003,7.58116,1206.5229,923.5484,0.233635,2.002172,2.177634,6.316549,0.288613,2.934687,5.153909,136829,1401.8131,533.37066,92.64948,52.848136,7.514343,1213.4652,929.50866,0.255034,0.002736,2.923454,9.180315,0.009685,0.943594,5.49003,136829
42129.208,31.467241,3.284433,10.441979,3.242008,7.574841,4.769778,3.641337,0.000001,3.041599,9.055874,0.057042,3.467702,5.138977,20279,158.58791,76.415863,23.129608,5.684294,7.333856,53.722759,42.756395,8.588375,0.16563,4.844377,19.215619,0.037353,0.450092,6.321149,24179,1377.8613,518.88635,87.439765,87.439765,52.373595,7.51384,1210.6509,920.97359,1.008642,0.429176,3.500342,3.500342,0.481923,4.961002,4.807776,78179,54000,31.467241,3.284433,10.441979,3.242008,7.57484,4.769778,1723.0473,3.641337,6.571979,0.000001,3.041599,9.055874,0.057042,3.467702,5.138977,20279,1394.2565,526.47828,89.848845,52.976133,7.581338,1220.5697,931.23911,0.241854,2.006372,1.532685,5.407652,0.309916,3.069765,5.08655,132179,1399.6538,530.45618,92.230568,53.39213,7.523888,1217.4852,929.88637,0.264006,0.002906,2.496095,8.332463,0.011592,1.198226,5.419299,132179
42129.25,30.626762,3.007175,10.225108,3.139341,7.585694,4.174277,3.183677,0.000001,2.963198,8.884231,0.056361,3.482569,5.136681,17579,159.74371,76.686895,24.190092,6.096958,7.338093,54.487943,43.22868,9.65801,0.184059,5.206878,20.166092,0.043867,0.515348,6.351833,21479,1384.4259,519.64616,87.425193,87.425193,53.113501,7.508558,1220.6011,926.24942,1.013749,0.115123,2.719646,2.719646,0.5137,5.076999,4.74692,75479,54000,30.626762,3.007175,10.225108,3.139341,7.585694,4.174277,1655.5031,3.183677,6.819877,0.000001,2.963198,8.884231,0.056361,3.482569,5.136681,17579,1392.7772,524.05216,89.405012,53.484866,7.581335,1224.2966,931.14324,0.246897,2.009511,1.005653,4.613495,0.325511,3.14168,5.027122,129479,1391.5887,525.40116,91.468194,53.715847,7.528976,1215.5915,925.78283,0.269511,0.003065,2.121448,7.587682,0.01345,1.431055,5.354852,129479
42129.292,29.979983,2.801643,10.002823,3.036305,7.594219,3.748347,2.855974,0.000001,2.877413,8.695418,0.056597,3.504388,5.132705,16679,163.30663,78.181806,25.316356,6.497361,7.341885,55.799902,44.321387,10.076327,0.201144,5.555104,21.155015,0.050357,0.575937,6.379164,20579,1381.5811,516.84762,86.94702,86.94702,53.553267,7.50378,1221.4795,925.00603,1.015557,0.037004,2.125873,2.125873,0.535104,5.073906,4.703601,74579,54000,29.979983,2.801643,10.002823,3.036305,7.594219,3.748347,1618.1094,2.855974,6.906719,0.000001,2.877413,8.695418,0.056597,3.504388,5.132705,16679,1383.9136,518.86913,88.577448,53.741648,7.580838,1220.9387,925.91505,0.248625,2.011174,0.62594,3.969672,0.334993,3.171996,4.978377,128579,1377.0847,518.14136,90.367498,53.715013,7.530129,1206.7334,916.77409,0.271397,0.003165,1.864405,7.02635,0.01476,1.612444,5.304643,128579
42129.333,29.534406,2.677668,9.735445,2.914435,7.596247,3.524415,2.682399,0.000001,2.764254,8.447853,0.058708,3.540856,5.125495,18829,169.63964,81.143314,26.516917,6.82822,7.34442,57.727558,46.096577,9.131493,0.213159,5.834699,22.158232,0.055593,0.61911,6.396864,22729,1371.7172,511.49682,86.168161,86.168161,53.7406,7.503129,1215.7152,918.85763,1.012394,0.025513,1.740888,1.740888,0.542098,4.972603,4.680299,76729,54000,29.534406,2.677668,9.735445,2.914435,7.596247,3.524415,1623.4108,2.682399,6.702824,0.000001,2.764254,8.447853,0.058708,3.540856,5.125495,18829,1367.6402,511.05794,87.414631,53.681699,7.580148,1209.9592,915.46595,0.244536,2.011028,0.457556,3.557033,0.334909,3.16154,4.946699,130729,1349.843,506.59234,88.715245,53.107126,7.526499,1184.5503,898.17249,0.266934,0.003127,1.75408,6.886909,0.014673,1.69173,5.287104,130729
42129.375,29.385942,2.683803,9.317342,2.725654,7.585329,3.643746,2.769058,0.000005,2.569204,8.026712,0.066207,3.617275,5.109181,26679,181.42206,87.030386,27.773406,7.002214,7.34404,60.873411,49.191324,6.80256,0.212841,5.956278,23.104179,0.057187,0.62192,6.392327,30579,1351.4432,502.48688,84.956071,84.956071,53.48365,7.506108,1200.0904,905.44577,1.005576,0.032592,1.65911,1.65911,0.525564,4.76653,4.686053,84579,54000,29.385942,2.683803,9.317342,2.725654,7.585329,3.643746,1709.2405,2.769058,6.050645,0.000005,2.569204,8.026712,0.066207,3.617275,5.109181,26679,1335.5778,497.72487,85.600665,52.9214,7.581243,1183.3776,893.96918,0.230684,2.008278,0.515205,3.623231,0.315441,3.014002,4.957938,138579,1304.8824,489.47064,86.469047,51.704685,7.514486,1142.9339,865.52912,0.251813,0.002913,1.898429,7.569493,0.012637,1.591049,5.329351,138579
42129.417,30.024617,3.019098,8.499379,2.363588,7.559827,4.651743,3.52511,0.000022,2.160909,7.145376,0.091621,3.800591,5.06479,43979,203.12924,98.231811,29.141071,6.915741,7.338651,66.185771,54.691373,4.354833,0.191034,5.812467,23.965046,0.051851,0.554971,6.350131,47879,1308.0043,485.40956,82.826954,82.826954,52.237868,7.513656,1162.5278,875.92112,0.995464,0.107729,2.240629,2.240629,0.465828,4.343398,4.754856,101879,54000,30.024617,3.019098,8.499379,2.363588,7.559827,4.651743,1927.3417,3.52511,4.982292,0.000022,2.160909,7.145376,0.091621,3.800591,5.06479,43979,1274.6975,474.49908,82.74219,50.927531,7.584076,1128.3037,852.23541,0.205082,2.00372,0.98,4.694865,0.265346,2.583635,5.055216,155879,1244.2701,468.54038,83.932728,49.443877,7.49158,1080.514,818.17867,0.223866,0.002689,2.349988,9.476083,0.009715,1.277599,5.446122,155879
42129.458,32.517037,4.070008,7.088623,1.787308,7.533432,7.552099,5.701007,0.000051,1.451839,5.540888,0.155688,4.121142,4.968019,66629,230.63853,112.60778,30.512475,6.574644,7.329472,72.648216,61.55086,2.960257,0.152914,5.427254,24.704291,0.040292,0.431071,6.281198,70529,1232.2659,457.51358,79.681878,79.681878,49.57423,7.524106,1092.5025,823.63207,0.994341,0.699068,4.10174,4.10174,0.367318,3.699029,4.917297,124529,54000,32.517037,4.070008,7.088623,1.787308,7.533432,7.552099,2234.3866,5.701007,4.046788,0.000051,1.451839,5.540888,0.155688,4.121142,4.968019,66629,1196.5367,446.34996,79.684822,48.016932,7.584,1053.051,797.54836,0.179063,1.999888,2.06354,7.061924,0.201414,2.108881,5.221793,178529,1199.8148,455.545,82.564978,47.385755,7.466637,1026.3987,778.29211,0.195464,0.002623,2.880227,12.005948,0.007165,0.865575,5.579117,178529
42129.5,35.234608,5.183719,5.74504,1.268729,7.519922,10.588862,7.977487,0.000039,0.793734,3.996324,0.226835,4.316748,4.872216,77129,252.24003,123.92059,31.615654,6.325699,7.321993,77.67627,66.907371,2.577602,0.121737,5.140447,25.305457,0.029496,0.323188,6.22758,81029,1168.9854,435.54993,77.692814,77.692814,47.079991,7.529458,1029.4024,778.91592,0.992179,1.823161,6.655553,6.655553,0.292205,3.276253,5.078238,135029,54000,35.234608,5.183719,5.74504,1.268729,7.519922,10.588862,2417.6936,7.977487,3.722746,0.000039,0.793734,3.996324,0.226835,4.316748,4.872216,77129,1166.1104,436.99649,79.355315,46.635975,7.583998,1017.9802,774.62341,0.169117,1.988715,3.233311,9.424238,0.166662,1.905469,5.340356,189029,1203.7756,460.07347,83.526814,47.011992,7.451528,1018.4239,774.21498,0.184607,0.002514,3.298628,13.679875,0.005364,0.512645,5.648541,189029
42129.542,36.468725,5.711333,5.364422,1.087987,7.51776,11.941534,8.998709,0.000022,0.552826,3.533681,0.247352,4.188125,4.856018,78379,266.78165,131.49317,32.527768,6.212398,7.317613,80.926046,70.523089,2.538537,0.103023,5.000964,25.867735,0.022197,0.254899,6.197409,82279,1165.9761,436.34553,78.674979,78.674979,46.678402,7.530941,1019.9634,775.09442,0.990048,2.714662,8.469052,8.469052,0.262374,3.176619,5.150553,136279,54000,36.468725,5.711333,5.364422,1.087987,7.51776,11.941534,2455.6766,8.998709,3.687594,0.000022,0.552826,3.533681,0.247352,4.188125,4.856018,78379,1181.9091,444.88694,81.07259,46.83855,7.58465,1025.1602,783.44729,0.168006,1.988392,4.022724,10.863374,0.156878,1.889322,5.380735,190279,1221.2296,468.90501,84.827962,46.956421,7.436993,1025.5292,782.51783,0.183394,0.002405,3.658328,14.639317,0.004496,0.265711,5.676706,190279
42129.583,36.624881,5.777495,6.040901,1.310651,7.522099,11.919773,8.997412,0.000011,0.780451,4.220417,0.216304,3.86502,4.915617,74029,271.38687,133.92591,33.135808,6.181019,7.315677,81.937503,71.634648,2.679876,0.094576,4.95757,26.274839,0.018219,0.221494,6.18508,77929,1186.2946,445.66748,80.352206,80.352206,46.981978,7.529358,1032.3897,787.47672,0.991534,3.235274,9.404889,9.404889,0.257802,3.251823,5.156868,131929,54000,36.624881,5.777495,6.040901,1.310651,7.522099,11.919773,2433.3677,8.997412,3.812886,0.000011,0.780451,4.220417,0.216304,3.86502,4.915617,74029,1207.8922,456.4063,82.864557,47.238816,7.583997,1042.3668,799.7192,0.171937,1.991692,4.528022,11.601924,0.158141,1.950919,5.381186,185929,1250.4068,481.22022,86.656399,47.39877,7.423245,1047.1883,802.0831,0.187685,0.002308,3.989454,15.089725,0.004114,0.146201,5.683407,185929
42129.625,36.506518,5.665223,7.241483,1.779099,7.527594,11.354638,8.590457,0.000007,1.279115,5.462479,0.167371,3.545293,4.999194,68879,273.38931,134.95435,33.153056,6.176053,7.315162,82.271724,72.124105,2.86899,0.09216,4.953344,26.283217,0.016374,0.2098,6.182606,72779,1214.4539,457.72186,82.102473,82.102473,47.468144,7.526417,1052.7087,805.58397,0.992475,3.539218,9.799241,9.799241,0.263216,3.385961,5.138299,126779,54000,36.506518,5.665223,7.241483,1.779099,7.527594,11.354638,2389.713,8.590457,3.972689,0.000007,1.279115,5.462479,0.167371,3.545293,4.999194,68879,1237.3981,468.99477,84.635116,47.737019,7.582353,1063.9458,818.9078,0.176835,1.993324,4.847342,11.941392,0.164037,2.039088,5.370984,180779,1277.2942,492.48614,88.204909,47.81212,7.422564,1068.1207,820.88604,0.193031,0.00225,4.251785,15.299431,0.004046,0.131193,5.687864,180779
42129.667,36.39502,5.496208,8.466196,2.299144,7.532063,10.647051,8.074869,0.000005,1.835416,6.732404,0.123871,3.32245,5.069732,63879,270.6667,133.56502,32.833421,6.156105,7.315502,81.372768,71.412985,3.08001,0.0932,4.948445,26.057712,0.01583,0.211094,6.18563,67779,1241.6941,469.21926,83.636572,83.636572,47.92155,7.523673,1073.2129,823.40224,0.99393,3.68366,9.917685,9.917685,0.272167,3.534059,5.116753,121779,54000,36.39502,5.496208,8.466196,2.299144,7.532063,10.647051,2342.9872,8.074869,4.141196,0.000005,1.835416,6.732404,0.123871,3.32245,5.069732,63879,1263.7421,480.17813,86.09103,48.150939,7.580519,1083.6669,836.22917,0.181865,1.99458,5.013648,12.052165,0.170858,2.128239,5.361142,175779,1301.1375,502.25131,89.570142,48.223175,7.428458,1087.7211,838.22769,0.198522,0.002219,4.446315,15.36867,0.004125,0.145776,5.691489,175779
42129.708,36.481684,5.371843,9.503858,2.775279,7.534548,10.077859,7.661952,0.000004,2.341222,7.801413,0.092479,3.203295,5.116484,60929,262.23488,129.3067,32.298567,6.073812,7.316073,79.073056,69.222689,3.219733,0.095395,4.899443,25.667906,0.015905,0.21795,6.190165,64829,1265.8739,479.38273,84.924784,84.924784,48.303009,7.52156,1091.6912,839.34304,0.995302,3.734811,9.902799,9.902799,0.279926,3.653532,5.100725,118829,54000,36.481684,5.371843,9.503858,2.775279,7.534548,10.077859,2310.845,7.661952,4.247492,0.000004,2.341222,7.801413,0.092479,3.203295,5.116484,60929,1284.5284,489.03038,87.219393,48.428923,7.579419,1099.2658,849.97549,0.184969,1.996781,5.087231,12.078628,0.175919,2.193057,5.355995,172829,1314.2514,507.74236,90.39268,48.332928,7.435471,1098.6049,848.39306,0.201911,0.00222,4.576445,15.423755,0.004264,0.173942,5.696266,172829
42129.75,36.567408,5.247209,10.262164,3.151484,7.535952,9.56241,7.286493,0.000003,2.743894,8.585087,0.072754,3.168795,5.140458,57729,250.86963,123.56946,31.652136,5.869111,7.316864,76.003151,66.275085,3.386372,0.098553,4.761249,25.195763,0.016379,0.228437,6.196157,61629,1282.2024,486.34679,85.793501,85.793501,48.472823,7.520556,1104.0382,850.17187,0.997127,3.710614,9.857989,9.857989,0.286579,3.754584,5.089546,115629,54000,36.567408,5.247209,10.262164,3.151484,7.535952,9.56241,2282.5218,7.286493,4.369143,0.000003,2.743894,8.585087,0.072754,3.168795,5.140458,57729,1298.7965,495.14018,88.025766,48.564983,7.578943,1110.1103,859.56301,0.188458,1.99736,5.07892,12.065848,0.180536,2.251376,5.352291,169629,1328.3365,513.18776,91.278578,48.577108,7.442888,1111.8046,859.85498,0.20572,0.002227,4.627527,15.337131,0.004399,0.20459,5.695117,169629
42129.792,36.994839,5.262806,10.817287,3.453777,7.534919,9.413163,7.188609,0.000003,3.056593,9.138974,0.061263,3.193769,5.148612,58879,235.9629,116.09607,30.45871,5.662993,7.317226,72.105577,62.38989,3.324537,0.100007,4.614233,24.288053,0.016661,0.235083,6.19872,62779,1295.9034,492.14285,86.601844,86.601844,48.62157,7.520814,1114.7306,859.40783,0.998128,3.663295,9.849151,9.849151,0.288194,3.787347,5.08951,116779,54000,36.994839,5.262806,10.817287,3.453777,7.534919,9.413163,2287.8888,7.188609,4.324631,0.000003,3.056593,9.138974,0.061263,3.193769,5.148612,58879,1306.5635,498.61833,88.529888,48.524464,7.579537,1115.8624,864.87277,0.187189,2.001043,5.011879,12.079582,0.180488,2.254909,5.357207,170779,1321.2408,510.7934,90.907348,48.07339,7.446228,1105.702,856.09406,0.204334,0.00227,4.622623,15.291467,0.00453,0.236218,5.702607,170779
42129.833,37.664367,5.393799,11.191398,3.676051,7.532608,9.568291,7.322478,0.000003,3.276168,9.490355,0.055635,3.258827,5.14634,61229,220.98178,108.62017,28.788856,5.429616,7.317151,68.165413,58.472225,3.204947,0.099708,4.439093,23.003653,0.016594,0.236176,6.19791,65129,1295.4091,492.50628,86.671398,86.671398,48.2873,7.522887,1113.2554,859.1228,1.000972,3.591496,9.942093,9.942093,0.283387,3.743794,5.105209,119129,54000,37.664367,5.393799,11.191398,3.676051,7.532608,9.568291,2326.5704,7.322478,4.236434,0.000003,3.276168,9.490355,0.055635,3.258827,5.14634,61229,1299.5464,496.45847,88.196569,47.985562,7.58101,1108.9503,860.25641,0.184648,2.002446,4.921386,12.135057,0.175978,2.210532,5.374343,173129,1315.2384,508.73742,90.452989,47.651588,7.445569,1101.0236,853.14508,0.201561,0.002312,4.580056,15.088267,0.004526,0.241778,5.713369,173129
42129.875,38.187251,5.506542,11.405405,3.805351,7.530963,9.722946,7.453782,0.000003,3.402182,9.682313,0.053202,3.335856,5.140097,61829,206.5903,101.44673,26.873991,5.103147,7.317039,64.50249,54.705828,3.17578,0.099218,4.193298,21.534093,0.016381,0.235044,6.197026,65729,1288.768,490.44952,86.311055,86.311055,47.789967,7.525183,1106.9703,854.84941,1.000993,3.490137,9.941785,9.941785,0.277932,3.692423,5.124571,119729,54000,38.187251,5.506542,11.405405,3.805351,7.530963,9.722946,2349.2843,7.453782,4.214489,0.000003,3.402182,9.682313,0.053202,3.335856,5.140097,61829,1295.9122,495.45216,87.897391,47.63342,7.58186,1105.7487,858.15842,0.184011,2.000725,4.796367,11.97621,0.17386,2.187589,5.387791,173729,1314.8634,508.53728,90.128269,47.468204,7.444958,1102.4577,854.63539,0.200865,0.002339,4.485593,14.628558,0.004485,0.235585,5.719516,173729
42129.917,38.41979,5.555191,11.520453,3.854509,7.530487,9.763833,7.494913,0.000003,3.452026,9.784719,0.051579,3.396977,5.136062,61479,195.49771,95.917753,24.835781,4.859462,7.317071,61.681377,51.805898,3.192729,0.09908,4.010165,19.98004,0.016215,0.234166,6.19711,65379,1288.3021,490.56704,86.100047,86.100047,47.571765,7.526653,1106.884,854.95801,1.000416,3.332534,9.666464,9.666464,0.277089,3.680684,5.134851,119379,54000,38.41979,5.555191,11.520453,3.854509,7.530487,9.763833,2349.5822,7.494913,4.227262,0.000003,3.452026,9.784719,0.051579,3.396977,5.136062,61479,1297.406,496.22415,87.679783,47.504136,7.582207,1107.7704,859.71129,0.184382,2.000718,4.606245,11.544836,0.17485,2.189643,5.392882,173379,1314.2595,508.15834,89.583188,47.31783,7.445812,1103.9293,855.91076,0.20127,0.002365,4.360415,13.977878,0.004527,0.241196,5.720882,173379
42129.958,38.286601,5.514569,11.574216,3.840881,7.531535,9.625126,7.394844,0.000003,3.445702,9.840829,0.049565,3.42772,5.137505,59729,186.96054,91.650192,23.143697,4.673535,7.317362,59.557451,49.583986,3.280264,0.09995,3.873198,18.698568,0.016298,0.236054,6.1991,63629,1289.7842,491.24537,85.779447,85.779447,47.462043,7.527461,1109.1528,856.50979,1.000673,3.102172,9.124979,9.124979,0.280685,3.704424,5.13453,117629,54000,38.286601,5.514569,11.574216,3.840881,7.531535,9.625126,2332.9339,7.394844,4.292309,0.000003,3.445702,9.840829,0.049565,3.42772,5.137505,59729,1299.9785,497.25133,87.324178,47.456998,7.582145,1111.2066,862.0655,0.186262,1.999985,4.368959,10.888363,0.178134,2.209904,5.389541,171629,1318.309,509.38124,89.280116,47.40098,7.448709,1109.9039,860.37398,0.203322,0.002385,4.213009,13.25982,0.00464,0.256745,5.716795,171629
42130,37.946177,5.443022,11.567929,3.782551,7.533275,9.437002,7.2538,0.000003,3.396022,9.843655,0.047452,3.434189,5.143593,58429,180.79192,88.559749,21.84389,4.529231,7.317735,58.060356,47.98671,3.348462,0.101236,3.768048,17.717889,0.016561,0.239517,6.201675,62329,1293.5766,492.65734,85.450317,85.450317,47.485647,7.527842,1113.8062,859.65999,1.000792,2.848292,8.42021,8.42021,0.286041,3.733702,5.12806,116329,54000,37.946177,5.443022,11.567929,3.782551,7.533275,9.437002,2312.5062,7.2538,4.34194,0.000003,3.396022,9.843655,0.047452,3.434189,5.143593,58429,1303.5042,498.49503,86.965018,47.500299,7.58214,1115.7948,865.07446,0.187684,2.000791,4.114987,10.15443,0.181827,2.229672,5.38247,170329,1318.07,508.94563,88.778088,47.37685,7.451629,1111.9708,861.57239,0.204874,0.002409,4.049743,12.600718,0.004796,0.278006,5.712855,170329
